review_id,product,brand,category,rating,feedback,date,clean_feedback
3500,Nintendo Switch OLED,Nintendo,Gaming Console,3,I feel neutral about this purchase.,2025-01-01,neutral about purchase
3501,LG OLED C3,LG,Television,3,Very disappointed considering the price.,2025-04-22,very disappointed considering price
3502,Samsung Galaxy Buds 2 Pro,Samsung,Earbuds,4,"Overall, I feel dissatisfied with this purchase.",2024-01-29,overall dissatisfied purchase
3503,Logitech MX Keys,Logitech,Keyboard,5,Battery life could be better for daily usage.,2025-03-07,battery life could better daily usage
3504,Nothing Phone 2,Nothing,Smartphone,2,"Not extremely satisfied, but not unhappy either.",2024-11-05,not extremely satisfied not unhappy either
3505,TP-Link Archer AX73,TP-Link,Router,2,"It meets expectations, nothing more.",2025-06-08,meets expectations nothing more
3506,Sennheiser Momentum 4,Sennheiser,Headphones,2,"Not extremely satisfied, but not unhappy either.",2024-10-27,not extremely satisfied not unhappy either
3507,OnePlus 12,OnePlus,Smartphone,4,The display quality is sharp and vibrant.,2025-02-16,display quality sharp vibrant
3508,Sony PlayStation 5,Sony,Gaming Console,1,"Overall, I feel dissatisfied with this purchase.",2025-06-14,overall dissatisfied purchase
3509,LG OLED C3,LG,Television,1,Worth the price and delivers good value.,2024-02-26,worth price delivers good value
3510,Samsung Galaxy Tab S9,Samsung,Tablet,1,I regret buying this product.,2024-04-09,regret buying product
3511,Asus RT-AX88U,Asus,Router,3,I am moderately satisfied with the features.,2025-05-08,moderately satisfied features
3512,Nintendo Switch OLED,Nintendo,Gaming Console,3,"Very satisfied with the screen, but not happy with the speakers.",2024-03-03,very satisfied screen not happy speakers
3513,Realme GT 5,Realme,Smartphone,5,"I am somewhat happy, but improvements are needed.",2025-06-07,somewhat happy improvements needed
3514,LG UltraGear 27GP850,LG,Monitor,1,The experience is average overall.,2024-07-28,experience average overall
3515,Hisense U7K,Hisense,Television,2,The product is acceptable but not impressive.,2025-05-22,product acceptable not impressive
3516,MacBook Air M3,MacBook,Laptop,2,"Satisfied with features, yet not impressed with pricing.",2024-06-07,satisfied features yet not impressed pricing
3517,Xiaomi Pad 6,Xiaomi,Tablet,3,"Happy with the performance, but disappointed with the heating issue.",2024-01-07,happy performance disappointed heating issue
3518,Netgear Nighthawk AX5400,Netgear,Router,4,"Not extremely satisfied, but not unhappy either.",2024-07-24,not extremely satisfied not unhappy either
3519,Realme GT 5,Realme,Smartphone,1,The performance is excellent and very smooth.,2024-06-05,performance excellent very smooth
3520,Apple Watch Ultra 2,Apple,Smartwatch,1,"It works fine, though I am neither satisfied nor dissatisfied.",2024-04-09,works fine though neither satisfied nor dissatisfied
3521,Razer Blade 15,Razer,Laptop,2,Build quality feels solid and durable.,2025-04-30,build quality feels solid durable
3522,Samsung Galaxy S24 Ultra,Samsung,Smartphone,5,I am not satisfied with customer support.,2025-02-04,not satisfied customer support
3523,OnePlus 12,OnePlus,Smartphone,1,Not satisfied with the display brightness.,2025-02-18,not satisfied display brightness
3524,Samsung Neo QLED QN90C,Samsung,Television,2,"Happy with multitasking, but not satisfied with durability.",2024-08-28,happy multitasking not satisfied durability
3525,Samsung 970 EVO SSD,Samsung,Storage,5,Very disappointed with the overall quality.,2025-03-25,very disappointed overall quality
3526,WD Black SN850X,WD,Storage,5,Software experience is clean and responsive.,2025-03-18,software experience clean responsive
3527,Dell XPS 13,Dell,Laptop,1,Setup process was quick and easy.,2024-05-25,setup process quick easy
3528,Asus RT-AX88U,Asus,Router,2,Audio quality is clear and immersive.,2025-06-07,audio quality clear immersive
3529,LG UltraGear 27GP850,LG,Monitor,5,Not satisfied with the overall performance.,2025-05-02,not satisfied overall performance
3530,Samsung Neo QLED QN90C,Samsung,Television,3,I am unhappy with how quickly it overheats.,2024-04-12,unhappy how quickly overheats
3531,Anker PowerCore 20000,Anker,Power Bank,5,"Not fully satisfied, but not completely disappointed either.",2025-01-11,not fully satisfied not completely disappointed either
3532,Sony PlayStation 5,Sony,Gaming Console,3,Completely unhappy with the software stability.,2025-01-30,completely unhappy software stability
3533,Nintendo Switch OLED,Nintendo,Gaming Console,1,"Overall, I feel dissatisfied with this purchase.",2025-03-02,overall dissatisfied purchase
3534,Asus RT-AX88U,Asus,Router,4,Sometimes it lags while multitasking.,2024-01-29,sometimes lags while multitasking
3535,Lenovo Tab P12,Lenovo,Tablet,4,Software experience is clean and responsive.,2025-02-02,software experience clean responsive
3536,iPhone 15 Pro,iPhone,Smartphone,5,Not satisfied with the display brightness.,2024-02-04,not satisfied display brightness
3537,Fitbit Sense 2,Fitbit,Smartwatch,5,I am not satisfied with customer support.,2024-02-13,not satisfied customer support
3538,Logitech MX Keys,Logitech,Keyboard,3,The display quality is sharp and vibrant.,2025-04-24,display quality sharp vibrant
3539,Crucial P5 Plus SSD,Crucial,Storage,4,Completely dissatisfied with the performance.,2024-01-10,completely dissatisfied performance
3540,Belkin 3-in-1 Wireless Charger,Belkin,Charger,2,Not happy with the slow charging speed.,2025-05-27,not happy slow charging speed
3541,WD Black SN850X,WD,Storage,5,Exceeded my expectations in every way.,2024-12-23,exceeded my expectations every way
3542,Logitech MX Master 3,Logitech,Mouse,5,I am frustrated and not satisfied at all.,2025-06-09,frustrated not satisfied all
3543,Xiaomi 14,Xiaomi,Smartphone,2,I feel balanced about this product.,2024-06-04,balanced about product
3544,Bose QuietComfort Ultra,Bose,Headphones,5,I regret buying this product.,2025-04-15,regret buying product
3545,Steam Deck,Steam,Gaming Console,2,Completely dissatisfied with the performance.,2024-11-06,completely dissatisfied performance
3546,Razer DeathAdder V2,Razer,Mouse,4,Facing some heating issues during heavy use.,2025-05-10,facing some heating issues during heavy use
3547,Beats Studio 3,Beats,Headphones,4,I am okay with the overall experience.,2024-07-03,okay overall experience
3548,Nikon Z6 II,Nikon,Camera,5,"Very happy with the sound quality, though disappointed with connectivity.",2025-06-22,very happy sound quality though disappointed connectivity
3549,iPad Pro 12.9,iPad,Tablet,2,The experience is average overall.,2024-11-27,experience average overall
3550,Fujifilm X-T5,Fujifilm,Camera,5,Not happy with the slow charging speed.,2025-02-17,not happy slow charging speed
3551,Xiaomi 14,Xiaomi,Smartphone,1,Battery life could be better for daily usage.,2024-06-11,battery life could better daily usage
3552,MSI Katana 15,MSI,Laptop,1,It performs adequately for daily tasks.,2024-04-18,performs adequately daily tasks
3553,Sony Bravia A80L,Sony,Television,4,Extremely disappointed with the camera results.,2024-08-25,extremely disappointed camera results
3554,Belkin 3-in-1 Wireless Charger,Belkin,Charger,2,Build quality feels solid and durable.,2024-06-27,build quality feels solid durable
3555,Dell UltraSharp U2720Q,Dell,Monitor,4,"Satisfied with the design, but unhappy with the software.",2025-03-06,satisfied design unhappy software
3556,Razer DeathAdder V2,Razer,Mouse,1,The design looks premium and stylish.,2024-09-13,design looks premium stylish
3557,Realme GT 5,Realme,Smartphone,1,"Satisfied with performance, though disappointed by occasional lag.",2024-03-15,satisfied performance though disappointed occasional lag
3558,Nothing Ear 2,Nothing,Earbuds,3,I am okay with the overall experience.,2024-01-31,okay overall experience
3559,Razer DeathAdder V2,Razer,Mouse,2,Extremely disappointed with the camera results.,2024-04-20,extremely disappointed camera results
3560,Nintendo Switch OLED,Nintendo,Gaming Console,4,I am frustrated and not satisfied at all.,2024-05-16,frustrated not satisfied all
3561,Garmin Venu 2,Garmin,Smartwatch,5,The product is acceptable but not impressive.,2024-07-23,product acceptable not impressive
3562,Asus ROG Strix G16,Asus,Laptop,3,"Not fully satisfied, but not completely disappointed either.",2025-03-24,not fully satisfied not completely disappointed either
3563,Microsoft Xbox Series X,Microsoft,Gaming Console,3,Connectivity works flawlessly.,2024-07-25,connectivity works flawlessly
3564,LG UltraGear 27GP850,LG,Monitor,2,Very disappointed considering the price.,2025-06-25,very disappointed considering price
3565,Netgear Nighthawk AX5400,Netgear,Router,2,Worth the price and delivers good value.,2024-01-25,worth price delivers good value
3566,Garmin Venu 2,Garmin,Smartwatch,1,Exceeded my expectations in every way.,2024-02-04,exceeded my expectations every way
3567,Netgear Nighthawk AX5400,Netgear,Router,2,"Satisfied with features, yet not impressed with pricing.",2024-01-06,satisfied features yet not impressed pricing
3568,Sennheiser Momentum 4,Sennheiser,Headphones,4,I am moderately satisfied with the features.,2024-03-14,moderately satisfied features
3569,Sony WH-1000XM5,Sony,Headphones,2,"I am somewhat happy, but improvements are needed.",2025-06-24,somewhat happy improvements needed
3570,Sony Bravia A80L,Sony,Television,2,"I am pleased with the display, but unhappy with battery backup.",2024-07-31,pleased display unhappy battery backup
3571,Nikon Z6 II,Nikon,Camera,4,I feel neutral about this purchase.,2024-12-26,neutral about purchase
3572,Bose QuietComfort Ultra,Bose,Headphones,5,"Satisfied with features, yet not impressed with pricing.",2024-05-21,satisfied features yet not impressed pricing
3573,Netgear Nighthawk AX5400,Netgear,Router,1,I am not satisfied with customer support.,2025-03-13,not satisfied customer support
3574,Garmin Venu 2,Garmin,Smartwatch,4,"Very satisfied with the screen, but not happy with the speakers.",2024-03-13,very satisfied screen not happy speakers
3575,Nikon Z6 II,Nikon,Camera,1,The display quality is sharp and vibrant.,2025-06-13,display quality sharp vibrant
3576,Xiaomi Pad 6,Xiaomi,Tablet,1,Software experience is clean and responsive.,2025-05-25,software experience clean responsive
3577,MSI Katana 15,MSI,Laptop,1,I am okay with the overall experience.,2024-12-04,okay overall experience
3578,Samsung Galaxy S24 Ultra,Samsung,Smartphone,2,"Happy with multitasking, but not satisfied with durability.",2024-10-23,happy multitasking not satisfied durability
3579,Razer DeathAdder V2,Razer,Mouse,3,I am frustrated and not satisfied at all.,2025-01-01,frustrated not satisfied all
3580,Xiaomi 14,Xiaomi,Smartphone,2,I am unhappy with how quickly it overheats.,2024-03-17,unhappy how quickly overheats
3581,Canon EOS R6 Mark II,Canon,Camera,5,I am not satisfied with the battery performance.,2025-06-14,not satisfied battery performance
3582,Razer DeathAdder V2,Razer,Mouse,5,I feel neutral about this purchase.,2024-11-15,neutral about purchase
3583,Apple AirPods Pro,Apple,Earbuds,5,The design looks premium and stylish.,2024-04-23,design looks premium stylish
3584,Fujifilm X-T5,Fujifilm,Camera,4,"Overall satisfied, but not fully happy with the experience.",2024-09-26,overall satisfied not fully happy experience
3585,Fitbit Sense 2,Fitbit,Smartwatch,1,Very happy with this purchase so far.,2024-12-12,very happy purchase so far
3586,Samsung Galaxy Buds 2 Pro,Samsung,Earbuds,3,Not satisfied with the overall performance.,2024-12-08,not satisfied overall performance
3587,Crucial P5 Plus SSD,Crucial,Storage,1,The display quality is sharp and vibrant.,2024-07-28,display quality sharp vibrant
3588,Sony Alpha A7 IV,Sony,Camera,3,"Overall satisfied, but not fully happy with the experience.",2024-03-04,overall satisfied not fully happy experience
3589,Razer Blade 15,Razer,Laptop,4,Facing some heating issues during heavy use.,2024-02-06,facing some heating issues during heavy use
3590,Bose QuietComfort Ultra,Bose,Headphones,1,Not impressed with the features offered.,2024-03-23,not impressed features offered
3591,Crucial P5 Plus SSD,Crucial,Storage,5,"I am somewhat satisfied, but there is room for improvement.",2024-05-12,somewhat satisfied there room improvement
3592,Samsung Galaxy Tab S9,Samsung,Tablet,1,Build quality feels solid and durable.,2024-02-06,build quality feels solid durable
3593,Sony Bravia A80L,Sony,Television,5,Connectivity works flawlessly.,2024-12-24,connectivity works flawlessly
3594,Jabra Elite 7 Pro,Jabra,Earbuds,4,Not satisfied with the display brightness.,2024-08-21,not satisfied display brightness
3595,Samsung Galaxy S24 Ultra,Samsung,Smartphone,1,Battery life could be better for daily usage.,2024-07-19,battery life could better daily usage
3596,Canon EOS R6 Mark II,Canon,Camera,5,"Very satisfied with the screen, but not happy with the speakers.",2025-01-23,very satisfied screen not happy speakers
3597,Microsoft Xbox Series X,Microsoft,Gaming Console,1,The product is acceptable but not impressive.,2025-05-08,product acceptable not impressive
3598,OnePlus 12,OnePlus,Smartphone,4,"Very happy with the sound quality, though disappointed with connectivity.",2025-01-21,very happy sound quality though disappointed connectivity
3599,Nintendo Switch OLED,Nintendo,Gaming Console,2,Very disappointed considering the price.,2025-03-13,very disappointed considering price
3600,Sony Alpha A7 IV,Sony,Camera,2,Software experience is clean and responsive.,2025-03-24,software experience clean responsive
3601,Realme GT 5,Realme,Smartphone,5,"Satisfied with features, yet not impressed with pricing.",2025-01-11,satisfied features yet not impressed pricing
3602,Bose QuietComfort Ultra,Bose,Headphones,2,I regret buying this product.,2025-03-23,regret buying product
3603,Logitech MX Keys,Logitech,Keyboard,1,I am not satisfied with the battery performance.,2024-08-25,not satisfied battery performance
3604,Nothing Phone 2,Nothing,Smartphone,5,The performance is excellent and very smooth.,2024-08-20,performance excellent very smooth
3605,Samsung Galaxy Buds 2 Pro,Samsung,Earbuds,5,I am moderately satisfied with the features.,2024-02-16,moderately satisfied features
3606,Netgear Nighthawk AX5400,Netgear,Router,1,"Very satisfied with the screen, but not happy with the speakers.",2024-09-12,very satisfied screen not happy speakers
3607,Asus RT-AX88U,Asus,Router,1,Facing some heating issues during heavy use.,2024-02-28,facing some heating issues during heavy use
3608,MacBook Air M3,MacBook,Laptop,4,Setup process was quick and easy.,2024-10-16,setup process quick easy
3609,Google Pixel 8 Pro,Google,Smartphone,3,Not happy with the slow charging speed.,2024-09-07,not happy slow charging speed
3610,Lenovo Tab P12,Lenovo,Tablet,2,I am okay with the overall experience.,2025-02-11,okay overall experience
3611,Samsung Neo QLED QN90C,Samsung,Television,1,It performs adequately for daily tasks.,2024-03-19,performs adequately daily tasks
3612,Xiaomi 14,Xiaomi,Smartphone,3,I am partially satisfied with the performance.,2024-07-29,partially satisfied performance
3613,Sony Bravia A80L,Sony,Television,3,"Satisfied with features, yet not impressed with pricing.",2024-08-13,satisfied features yet not impressed pricing
3614,Nothing Ear 2,Nothing,Earbuds,3,Very dissatisfied with the build quality.,2024-10-26,very dissatisfied build quality
3615,Seagate Barracuda 2TB,Seagate,Storage,2,"It works fine, though I am neither satisfied nor dissatisfied.",2024-09-30,works fine though neither satisfied nor dissatisfied
3616,Amazon Fire HD 10,Amazon,Tablet,5,I feel neutral about this purchase.,2024-04-16,neutral about purchase
3617,OnePlus 12,OnePlus,Smartphone,3,"Satisfied with features, yet not impressed with pricing.",2025-02-24,satisfied features yet not impressed pricing
3618,Steam Deck,Steam,Gaming Console,5,"Not fully satisfied, but not completely disappointed either.",2024-10-13,not fully satisfied not completely disappointed either
3619,Nothing Phone 2,Nothing,Smartphone,2,"I am generally happy, but somewhat dissatisfied with build quality.",2024-05-20,generally happy somewhat dissatisfied build quality
3620,Samsung 970 EVO SSD,Samsung,Storage,5,Connectivity works flawlessly.,2024-11-08,connectivity works flawlessly
3621,LG UltraGear 27GP850,LG,Monitor,5,Exceeded my expectations in every way.,2024-05-05,exceeded my expectations every way
3622,Sennheiser Momentum 4,Sennheiser,Headphones,2,Very happy with this purchase so far.,2024-08-28,very happy purchase so far
3623,Nintendo Switch OLED,Nintendo,Gaming Console,4,I feel balanced about this product.,2025-04-09,balanced about product
3624,Apple Magic Keyboard,Apple,Keyboard,1,Battery life could be better for daily usage.,2025-05-25,battery life could better daily usage
3625,Samsung 970 EVO SSD,Samsung,Storage,1,Completely dissatisfied with the performance.,2024-10-11,completely dissatisfied performance
3626,Fujifilm X-T5,Fujifilm,Camera,4,Not satisfied with the display brightness.,2024-03-27,not satisfied display brightness
3627,OnePlus 12,OnePlus,Smartphone,3,"Satisfied with performance, though disappointed by occasional lag.",2025-01-28,satisfied performance though disappointed occasional lag
3628,Sony Bravia A80L,Sony,Television,1,"Very satisfied with the screen, but not happy with the speakers.",2025-01-26,very satisfied screen not happy speakers
3629,Beats Studio 3,Beats,Headphones,4,Very happy with this purchase so far.,2024-08-17,very happy purchase so far
3630,Acer Predator Helios 300,Acer,Laptop,4,Setup process was quick and easy.,2025-03-17,setup process quick easy
3631,Canon EOS R6 Mark II,Canon,Camera,1,It performs adequately for daily tasks.,2024-11-08,performs adequately daily tasks
3632,Google Pixel 8 Pro,Google,Smartphone,5,"Satisfied with the design, but unhappy with the software.",2024-12-22,satisfied design unhappy software
3633,Razer DeathAdder V2,Razer,Mouse,1,"I am generally happy, but somewhat dissatisfied with build quality.",2024-12-10,generally happy somewhat dissatisfied build quality
3634,Razer DeathAdder V2,Razer,Mouse,3,"Impressed with the camera, yet dissatisfied with low-light results.",2024-08-09,impressed camera yet dissatisfied lowlight results
3635,Samsung Odyssey G7,Samsung,Monitor,1,I regret buying this product.,2025-03-20,regret buying product
3636,Seagate Barracuda 2TB,Seagate,Storage,4,"I am satisfied overall, but not satisfied with the charging speed.",2024-02-28,satisfied overall not satisfied charging speed
3637,Netgear Nighthawk AX5400,Netgear,Router,1,The product is acceptable but not impressive.,2025-02-01,product acceptable not impressive
3638,Apple Magic Keyboard,Apple,Keyboard,3,"Satisfied with performance, though disappointed by occasional lag.",2025-04-19,satisfied performance though disappointed occasional lag
3639,Jabra Elite 7 Pro,Jabra,Earbuds,5,"Happy with the performance, but disappointed with the heating issue.",2025-06-15,happy performance disappointed heating issue
3640,iPad Pro 12.9,iPad,Tablet,2,I am frustrated and not satisfied at all.,2025-04-23,frustrated not satisfied all
3641,LG UltraGear 27GP850,LG,Monitor,2,The display quality is sharp and vibrant.,2024-01-16,display quality sharp vibrant
3642,Samsung Galaxy Tab S9,Samsung,Tablet,3,Worth the price and delivers good value.,2024-09-12,worth price delivers good value
3643,Asus TUF Gaming VG27AQ,Asus,Monitor,5,I am unhappy with how quickly it overheats.,2024-12-11,unhappy how quickly overheats
3644,Nikon Z6 II,Nikon,Camera,4,Very happy with this purchase so far.,2024-10-07,very happy purchase so far
3645,Sennheiser Momentum 4,Sennheiser,Headphones,3,It performs adequately for daily tasks.,2024-09-13,performs adequately daily tasks
3646,TP-Link Archer AX73,TP-Link,Router,5,The performance is excellent and very smooth.,2024-05-07,performance excellent very smooth
3647,Xiaomi Pad 6,Xiaomi,Tablet,5,It performs adequately for daily tasks.,2024-11-24,performs adequately daily tasks
3648,Samsung 970 EVO SSD,Samsung,Storage,3,"Satisfied with performance, though disappointed by occasional lag.",2024-07-02,satisfied performance though disappointed occasional lag
3649,Nothing Ear 2,Nothing,Earbuds,4,Battery life could be better for daily usage.,2025-03-26,battery life could better daily usage
3650,iPhone 15 Pro,iPhone,Smartphone,4,Very happy with this purchase so far.,2025-01-02,very happy purchase so far
3651,Samsung Neo QLED QN90C,Samsung,Television,5,Exceeded my expectations in every way.,2025-02-22,exceeded my expectations every way
3652,OnePlus 12,OnePlus,Smartphone,5,Worth the price and delivers good value.,2024-10-10,worth price delivers good value
3653,Logitech MX Master 3,Logitech,Mouse,5,The product is acceptable but not impressive.,2024-11-17,product acceptable not impressive
3654,Anker PowerCore 20000,Anker,Power Bank,1,I am not satisfied with customer support.,2024-07-03,not satisfied customer support
3655,iPad Pro 12.9,iPad,Tablet,3,Very disappointed with the overall quality.,2025-05-21,very disappointed overall quality
3656,MacBook Air M3,MacBook,Laptop,2,Fair performance for the price.,2024-06-27,fair performance price
3657,Dell XPS 13,Dell,Laptop,5,I feel balanced about this product.,2024-02-20,balanced about product
3658,MSI Katana 15,MSI,Laptop,1,I feel balanced about this product.,2024-02-09,balanced about product
3659,Lenovo ThinkPad X1,Lenovo,Laptop,5,"Very satisfied with the screen, but not happy with the speakers.",2025-03-26,very satisfied screen not happy speakers
3660,Fujifilm X-T5,Fujifilm,Camera,3,Very happy with this purchase so far.,2024-08-21,very happy purchase so far
3661,OnePlus 12,OnePlus,Smartphone,3,Very disappointed with the overall quality.,2024-01-17,very disappointed overall quality
3662,Microsoft Xbox Series X,Microsoft,Gaming Console,3,I am partially satisfied with the performance.,2024-02-15,partially satisfied performance
3663,Apple Watch Ultra 2,Apple,Smartwatch,2,Not happy with the slow charging speed.,2024-04-21,not happy slow charging speed
3664,Xiaomi 14,Xiaomi,Smartphone,5,I am not satisfied with customer support.,2024-04-25,not satisfied customer support
3665,TCL C645 QLED,TCL,Television,1,I am not satisfied with the battery performance.,2024-07-27,not satisfied battery performance
3666,Amazon Fire HD 10,Amazon,Tablet,5,Very dissatisfied with the build quality.,2025-03-01,very dissatisfied build quality
3667,Xiaomi 14,Xiaomi,Smartphone,4,"I feel happy using it daily, but not satisfied with long-term stability.",2024-10-16,happy using daily not satisfied longterm stability
3668,Dell XPS 13,Dell,Laptop,1,Extremely disappointed with the camera results.,2025-01-03,extremely disappointed camera results
3669,Sony WH-1000XM5,Sony,Headphones,4,"Satisfied with features, yet not impressed with pricing.",2025-01-18,satisfied features yet not impressed pricing
3670,Samsung Neo QLED QN90C,Samsung,Television,3,"Not extremely satisfied, but not unhappy either.",2024-02-01,not extremely satisfied not unhappy either
3671,HP Omen 16,HP,Laptop,3,Very happy with this purchase so far.,2024-10-24,very happy purchase so far
3672,Razer DeathAdder V2,Razer,Mouse,2,"I am generally happy, but somewhat dissatisfied with build quality.",2024-01-27,generally happy somewhat dissatisfied build quality
3673,Motorola Edge 40,Motorola,Smartphone,5,Exceeded my expectations in every way.,2024-11-16,exceeded my expectations every way
3674,TCL C645 QLED,TCL,Television,5,"I am satisfied overall, but not satisfied with the charging speed.",2024-12-18,satisfied overall not satisfied charging speed
3675,Apple Magic Keyboard,Apple,Keyboard,2,I am frustrated and not satisfied at all.,2024-02-03,frustrated not satisfied all
3676,Sony PlayStation 5,Sony,Gaming Console,2,I am frustrated and not satisfied at all.,2024-03-21,frustrated not satisfied all
3677,Anker PowerCore 20000,Anker,Power Bank,1,"Overall satisfied, but not fully happy with the experience.",2024-08-17,overall satisfied not fully happy experience
3678,Nikon Z6 II,Nikon,Camera,5,I am moderately satisfied with the features.,2025-03-04,moderately satisfied features
3679,Canon EOS R6 Mark II,Canon,Camera,1,"Satisfied with performance, though disappointed by occasional lag.",2025-06-24,satisfied performance though disappointed occasional lag
3680,Netgear Nighthawk AX5400,Netgear,Router,1,I am okay with the overall experience.,2025-04-28,okay overall experience
3681,Sony PlayStation 5,Sony,Gaming Console,5,"It works fine, though I am neither satisfied nor dissatisfied.",2025-03-27,works fine though neither satisfied nor dissatisfied
3682,Amazon Fire HD 10,Amazon,Tablet,3,Not satisfied with the overall performance.,2024-10-27,not satisfied overall performance
3683,Logitech MX Keys,Logitech,Keyboard,2,I regret buying this product.,2024-09-05,regret buying product
3684,Netgear Nighthawk AX5400,Netgear,Router,3,Connectivity works flawlessly.,2025-04-11,connectivity works flawlessly
3685,Amazon Fire HD 10,Amazon,Tablet,1,The experience is average overall.,2024-09-03,experience average overall
3686,Nothing Ear 2,Nothing,Earbuds,4,Very dissatisfied with the build quality.,2024-03-22,very dissatisfied build quality
3687,Bose QuietComfort Ultra,Bose,Headphones,5,I feel neutral about this purchase.,2024-03-19,neutral about purchase
3688,Logitech MX Keys,Logitech,Keyboard,3,I feel balanced about this product.,2025-05-10,balanced about product
3689,Apple Watch Ultra 2,Apple,Smartwatch,2,I am not satisfied with customer support.,2025-03-04,not satisfied customer support
3690,MSI Katana 15,MSI,Laptop,5,"Happy with multitasking, but not satisfied with durability.",2024-05-08,happy multitasking not satisfied durability
3691,Razer DeathAdder V2,Razer,Mouse,5,I am not satisfied with the battery performance.,2025-02-21,not satisfied battery performance
3692,Microsoft Xbox Series X,Microsoft,Gaming Console,5,It performs adequately for daily tasks.,2024-05-21,performs adequately daily tasks
3693,Apple Watch Ultra 2,Apple,Smartwatch,3,"I am satisfied overall, but not satisfied with the charging speed.",2024-10-20,satisfied overall not satisfied charging speed
3694,Sony WH-1000XM5,Sony,Headphones,3,Software experience is clean and responsive.,2024-03-24,software experience clean responsive
3695,Samsung Galaxy Buds 2 Pro,Samsung,Earbuds,4,I feel neutral about this purchase.,2024-05-31,neutral about purchase
3696,Nikon Z6 II,Nikon,Camera,4,Fair performance for the price.,2024-07-21,fair performance price
3697,Logitech MX Master 3,Logitech,Mouse,2,"I feel happy using it daily, but not satisfied with long-term stability.",2025-04-09,happy using daily not satisfied longterm stability
3698,iPhone 15 Pro,iPhone,Smartphone,2,Software experience is clean and responsive.,2025-03-04,software experience clean responsive
3699,iPad Pro 12.9,iPad,Tablet,5,"I am satisfied with the display, but not satisfied with the battery life.",2025-04-26,satisfied display not satisfied battery life
3700,LG UltraGear 27GP850,LG,Monitor,1,The display quality is sharp and vibrant.,2024-02-04,display quality sharp vibrant
3701,Samsung 970 EVO SSD,Samsung,Storage,4,Battery life could be better for daily usage.,2024-06-19,battery life could better daily usage
3702,Xiaomi 14,Xiaomi,Smartphone,2,I feel neutral about this purchase.,2025-06-26,neutral about purchase
3703,Logitech MX Keys,Logitech,Keyboard,4,"Satisfied with features, yet not impressed with pricing.",2025-03-08,satisfied features yet not impressed pricing
3704,Bose QuietComfort Ultra,Bose,Headphones,2,Completely unhappy with the software stability.,2024-09-04,completely unhappy software stability
3705,Steam Deck,Steam,Gaming Console,3,Software experience is clean and responsive.,2024-12-10,software experience clean responsive
3706,Logitech MX Master 3,Logitech,Mouse,3,"It meets expectations, nothing more.",2024-04-20,meets expectations nothing more
3707,Dell UltraSharp U2720Q,Dell,Monitor,1,Facing some heating issues during heavy use.,2024-12-29,facing some heating issues during heavy use
3708,Apple Magic Keyboard,Apple,Keyboard,4,"I am generally happy, but somewhat dissatisfied with build quality.",2025-02-22,generally happy somewhat dissatisfied build quality
3709,Garmin Venu 2,Garmin,Smartwatch,4,"I feel impressed by the speed, yet not satisfied with the build quality.",2025-03-22,impressed speed yet not satisfied build quality
3710,Lenovo Tab P12,Lenovo,Tablet,4,The experience is average overall.,2024-05-17,experience average overall
3711,Dell UltraSharp U2720Q,Dell,Monitor,2,"Happy with the performance, but disappointed with the heating issue.",2025-06-05,happy performance disappointed heating issue
3712,Nothing Phone 2,Nothing,Smartphone,2,"Satisfied with features, yet not impressed with pricing.",2024-01-08,satisfied features yet not impressed pricing
3713,Fujifilm X-T5,Fujifilm,Camera,5,Very dissatisfied with the build quality.,2025-04-09,very dissatisfied build quality
3714,Beats Studio 3,Beats,Headphones,3,I am not satisfied with customer support.,2024-06-29,not satisfied customer support
3715,TCL C645 QLED,TCL,Television,5,Completely dissatisfied with the performance.,2024-04-09,completely dissatisfied performance
3716,MSI Katana 15,MSI,Laptop,3,"Not fully satisfied, but not completely disappointed either.",2024-12-15,not fully satisfied not completely disappointed either
3717,OnePlus 12,OnePlus,Smartphone,5,"It works fine, though I am neither satisfied nor dissatisfied.",2025-06-21,works fine though neither satisfied nor dissatisfied
3718,Fujifilm X-T5,Fujifilm,Camera,5,"Satisfied with performance, though disappointed by occasional lag.",2025-03-12,satisfied performance though disappointed occasional lag
3719,Lenovo Tab P12,Lenovo,Tablet,3,I am frustrated and not satisfied at all.,2024-11-22,frustrated not satisfied all
3720,Samsung Odyssey G7,Samsung,Monitor,2,Sometimes it lags while multitasking.,2024-02-12,sometimes lags while multitasking
3721,Asus RT-AX88U,Asus,Router,2,Very disappointed considering the price.,2025-06-15,very disappointed considering price
3722,Samsung Galaxy Tab S9,Samsung,Tablet,5,"I feel happy using it daily, but not satisfied with long-term stability.",2024-11-17,happy using daily not satisfied longterm stability
3723,Motorola Edge 40,Motorola,Smartphone,3,I am unhappy with how quickly it overheats.,2024-06-18,unhappy how quickly overheats
3724,Realme GT 5,Realme,Smartphone,3,Completely dissatisfied with the performance.,2025-05-13,completely dissatisfied performance
3725,Nothing Ear 2,Nothing,Earbuds,2,"I feel happy using it daily, but not satisfied with long-term stability.",2024-06-22,happy using daily not satisfied longterm stability
3726,Lenovo Tab P12,Lenovo,Tablet,3,I am okay with the overall experience.,2024-04-18,okay overall experience
3727,Razer DeathAdder V2,Razer,Mouse,2,It performs adequately for daily tasks.,2024-10-12,performs adequately daily tasks
3728,Dell XPS 13,Dell,Laptop,1,Exceeded my expectations in every way.,2025-06-04,exceeded my expectations every way
